cmd_id,t_send_ms,t_ack_recv_ms,rtt_ms,payload_size,mode,phase,note
659d7e9a-acef-429e-bfb6-2b2cca8cdbe4,1770545965396,,,1145,AUTO,,Case 3
15024696-b53b-4e57-9cdc-cf13e64e707f,1770545965497,,,1145,AUTO,,Case 3
dc9e59a1-f993-4973-9064-4713af624550,1770545965597,,,1145,AUTO,,Case 3
e5f93bc4-09ad-4970-bbe5-48ee16416b42,1770545965698,,,1145,AUTO,,Case 3
ca2f5d09-efa0-4454-a23c-116388ea94c7,1770545965798,,,1145,AUTO,,Case 3
a40bbb3d-1296-4ac5-99a3-ffa189e30b05,1770545965899,,,1145,AUTO,,Case 3
41aa6f7b-e693-4416-abb8-e3d70b5dde6b,1770545965999,,,1145,AUTO,,Case 3
df63f623-dc55-4246-8b4a-af25c144c6f5,1770545966099,,,1145,AUTO,,Case 3
77af5efa-80e1-4ed9-85e4-22373d4d0f15,1770545966200,,,1145,AUTO,,Case 3
80c507ec-3c54-46fa-8248-023f4f1c2988,1770545966300,,,1145,AUTO,,Case 3
978eaf74-fd78-4fdf-800b-c7b5418037a0,1770545966401,,,1145,AUTO,,Case 3
574e2099-1b40-4073-8b9f-d2b7c44c9b4d,1770545966501,,,1145,AUTO,,Case 3
58281ca1-eb57-446d-80c5-4509ee6f55c8,1770545966602,,,1145,AUTO,,Case 3
596c05f7-a72e-40ea-b2f2-69acf5f51f64,1770545966702,,,1145,AUTO,,Case 3
23889ba9-3f97-490d-9d7b-92a282ecd6ee,1770545966803,,,1145,AUTO,,Case 3
d274a67b-41cb-4e57-b658-aa35303db68d,1770545966904,,,1145,AUTO,,Case 3
b484f719-5175-40fa-89be-8c72ede77d97,1770545967004,,,1145,AUTO,,Case 3
