cmd_id,t_send_ms,t_ack_recv_ms,rtt_ms,payload_size,mode,phase,note
91e770e9-f7fd-4e94-9106-6ed1d12ec88d,1770545947248,1770545947289,41,377,AUTO,,Case 2
928b274d-63ba-4f8f-8f8c-a824ed634541,1770545947349,1770545947393,44,377,AUTO,,Case 2
f85bd813-8fa6-4c06-a1b3-7eb3e7611fea,1770545947449,1770545947493,44,377,AUTO,,Case 2
94bf1a84-15c9-4024-85ab-09d24f0ade21,1770545947549,1770545947593,44,377,AUTO,,Case 2
b47fdbc1-8316-4506-82e6-378753e0332a,1770545947649,1770545947693,44,377,AUTO,,Case 2
d0ab41f0-c69f-4bce-a703-9a51f2dda7c7,1770545947750,1770545947793,43,377,AUTO,,Case 2
4787c2b7-437c-47c0-a8a8-ab4e65a3e0c7,1770545947850,1770545947893,43,377,AUTO,,Case 2
41104584-be98-43e5-9d10-d06dfe0e5854,1770545947951,1770545947993,42,377,AUTO,,Case 2
e7d61491-fdc5-458f-9b87-8fb8ecb1c304,1770545948051,1770545948093,42,377,AUTO,,Case 2
ebe87c38-51b7-439a-a5ac-7855a99674c5,1770545948151,1770545948193,42,377,AUTO,,Case 2
768ba1f9-af76-4570-9f12-664228aca684,1770545948252,1770545948297,45,377,AUTO,,Case 2
9ab26647-fe3f-4e25-942d-b76069ea8846,1770545948353,1770545948397,44,377,AUTO,,Case 2
c620f411-fd21-4609-ab3e-9b17494099fd,1770545948453,1770545948497,44,377,AUTO,,Case 2
7af1ee5f-2265-492d-a46d-76195977bef8,1770545948553,1770545948597,44,377,AUTO,,Case 2
e7ac70de-c8b0-447a-a65f-eb95caf7a71e,1770545948654,1770545948697,43,377,AUTO,,Case 2
04814677-a148-4832-b7dc-ad83cc830860,1770545948754,1770545948797,43,377,AUTO,,Case 2
bc73e252-29da-4eb0-9b81-84e9a64137ba,1770545948855,1770545948897,42,377,AUTO,,Case 2
355f7cce-692f-41d8-8d54-90731aa238d0,1770545948956,1770545948997,41,377,AUTO,,Case 2
70495859-05b5-4718-bb4d-6aa8992b38e8,1770545949056,1770545949101,45,377,AUTO,,Case 2
de3efb4e-5c81-4f22-af56-ef4e9c89f1a3,1770545949156,1770545949201,45,377,AUTO,,Case 2
d2868edb-2a62-41e7-bd3b-bbc0ad6240af,1770545949257,1770545949301,44,377,AUTO,,Case 2
9bbbf377-a85f-4ece-b510-228adbf3c7ee,1770545949357,1770545949401,44,377,AUTO,,Case 2
340ee93a-7d00-4e11-b4ac-a92aa4e1ef37,1770545949457,1770545949501,44,377,AUTO,,Case 2
ea3791c4-246c-447f-bbef-e80b7ec682dc,1770545949558,1770545949601,43,377,AUTO,,Case 2
1ec95f9b-024a-470f-81f5-29babc5b1d31,1770545949659,1770545949701,42,377,AUTO,,Case 2
65fc721a-1958-4018-9f31-21ef93d38f7d,1770545949759,1770545949801,42,377,AUTO,,Case 2
c6ee39e0-d8ef-4f59-8606-624151a50efa,1770545949859,1770545949901,42,377,AUTO,,Case 2
8aa7790d-488a-4835-b319-935e2ae6fcd1,1770545949960,1770545950001,41,377,AUTO,,Case 2
ad637813-faa6-4d13-b5fb-955a33e77bc2,1770545950060,1770545950105,45,377,AUTO,,Case 2
573af558-cdb0-43a7-b3b8-a1046ce1be30,1770545950161,1770545950205,44,377,AUTO,,Case 2
7f411272-47c2-4d1d-b47f-d07ba8099c1a,1770545950261,1770545950305,44,377,AUTO,,Case 2
7875916a-e0c0-4344-8c04-054e1802ecc1,1770545950362,1770545950405,43,377,AUTO,,Case 2
847ce44e-c4e3-4ebf-a11f-9579b5dd601b,1770545950462,1770545950505,43,377,AUTO,,Case 2
d9022c2e-d1b6-423c-8fbe-95794e1ee793,1770545950562,1770545950605,43,377,AUTO,,Case 2
5d945d64-9167-4e2b-a1b9-90b3c89ee965,1770545950663,1770545950705,42,377,AUTO,,Case 2
79d0bd85-1624-484c-a111-781a7a51e22d,1770545950763,1770545950805,42,377,AUTO,,Case 2
86ea62bd-9ded-47cc-8184-bccf4c202ef9,1770545950864,1770545950905,41,377,AUTO,,Case 2
e839d8d7-be37-4a81-90e3-f4d1c45b38c4,1770545950964,1770545951009,45,377,AUTO,,Case 2
1697073f-fd8b-4b75-a77f-b7fc9d944262,1770545951065,1770545951109,44,377,AUTO,,Case 2
039e1a35-f212-4b0d-920e-4fee012a6fd6,1770545951165,1770545951209,44,377,AUTO,,Case 2
c922c3cd-d57d-4175-809c-b6e15c1ca744,1770545951265,1770545951309,44,377,AUTO,,Case 2
db25c6a3-61fa-47d4-a36a-4a663d9fc384,1770545951366,1770545951409,43,377,AUTO,,Case 2
51af0e19-d913-4192-832a-879a54ef3902,1770545951467,1770545951509,42,377,AUTO,,Case 2
ae6dd6a9-c345-4eb9-9144-b79be9d1dec3,1770545951567,1770545951609,42,377,AUTO,,Case 2
4639928e-99ac-4085-96f1-39f5d7e5e243,1770545951667,1770545951709,42,377,AUTO,,Case 2
6a03c654-c0b5-4709-b441-3f9b7393037b,1770545951768,1770545951809,41,377,AUTO,,Case 2
449b2d72-5188-4811-8cb3-e00454cff8fd,1770545951869,1770545951913,44,377,AUTO,,Case 2
e52623f8-290e-4807-9742-e5b804ea2d50,1770545951969,1770545952013,44,377,AUTO,,Case 2
8509dcc7-ab2a-4501-8282-99431d5b306c,1770545952070,1770545952113,43,377,AUTO,,Case 2
9be7013c-3f2d-4a25-a5aa-7177986ab040,1770545952170,1770545952213,43,377,AUTO,,Case 2
79c9d6ab-0603-495c-9cd1-662ac4e7c5ad,1770545952271,1770545952313,42,377,AUTO,,Case 2
573c1de8-dee5-4cd6-8951-75896f06e915,1770545952371,1770545952413,42,377,AUTO,,Case 2
0d3dcb5f-1331-4ea4-aa61-adfbc15194b3,1770545952472,1770545952517,45,377,AUTO,,Case 2
930bdfd2-0936-447c-94ad-d07f8e53ab35,1770545952572,1770545952617,45,377,AUTO,,Case 2
6b8f97f6-40d1-4f4b-99a3-86341ad7a37f,1770545952672,1770545952717,45,377,AUTO,,Case 2
a9ab0c3e-b352-45d9-98fe-c2a0722a2f9f,1770545952773,1770545952817,44,377,AUTO,,Case 2
fded4e91-07a4-4198-a5ff-4085c05f1e27,1770545952873,1770545952917,44,377,AUTO,,Case 2
5891b509-a323-4b09-a5f4-039b966de034,1770545952974,1770545953017,43,377,AUTO,,Case 2
9828a8c6-0302-439f-94b8-ac321e685a9b,1770545953074,1770545953117,43,377,AUTO,,Case 2
e81a95dd-82f6-4c93-8f61-67cdaa2d6588,1770545953175,1770545953217,42,377,AUTO,,Case 2
db3d687d-417e-44f5-8e08-8d35b8d7bec3,1770545953275,1770545953317,42,377,AUTO,,Case 2
763c8f4c-b488-4929-a683-55736acdc4bc,1770545953376,1770545953421,45,377,AUTO,,Case 2
6aecbff9-de96-43eb-a39c-44238f6ee3e6,1770545953476,1770545953521,45,377,AUTO,,Case 2
42d713d0-8992-432e-8325-325576fcbd7b,1770545953577,1770545953621,44,377,AUTO,,Case 2
4334e054-4768-4d0f-8b1c-49bd2c8e38d0,1770545953677,1770545953721,44,377,AUTO,,Case 2
0d941b47-b3b4-4725-b82c-bc3ba0c1b4f7,1770545953778,1770545953821,43,377,AUTO,,Case 2
d1ec5831-a0bb-4e0d-8940-5bc9f14f46ed,1770545953878,1770545953921,43,377,AUTO,,Case 2
2293bf8d-4868-46b6-87e7-b3875b4792a2,1770545953978,1770545954021,43,377,AUTO,,Case 2
9fbbc3aa-f3ce-4183-be23-c62e6e26a551,1770545954078,1770545954121,43,377,AUTO,,Case 2
57e70507-054e-4180-a35e-2aa5e0e27062,1770545954179,1770545954221,42,377,AUTO,,Case 2
e439d645-1a11-425c-b5ac-da0af60d47c0,1770545954279,1770545954321,42,377,AUTO,,Case 2
f91f3fca-9f2e-4f5f-8512-e0d30d65f2ca,1770545954380,1770545954421,41,377,AUTO,,Case 2
ce7ca0f5-aeee-4ecc-a296-9df5a27d6476,1770545954480,1770545954525,45,377,AUTO,,Case 2
467b495d-2037-4c60-8922-321543ee40e6,1770545954581,1770545954625,44,377,AUTO,,Case 2
72dac249-ca51-492e-b1c8-55f33e278873,1770545954681,1770545954725,44,377,AUTO,,Case 2
158ab816-a1f6-4c24-a89b-8327ba778d45,1770545954782,1770545954825,43,377,AUTO,,Case 2
2cb008d8-6f44-4d47-ba1a-ee56cd6b40a1,1770545954882,1770545954925,43,377,AUTO,,Case 2
